"text","labels"
"YOU ARE CHOSEN TO RECEIVE A Ã‚Â£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.","1"
"Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Ã‚Â£1000 cash or Ã‚Â£5000 prize!","1"
"Win a Ã‚Â£1000 cash prize or a prize worth Ã‚Â£5000","1"
"Thanks for your ringtone order  reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182","1"
"Moby Pub Quiz.Win a Ã‚Â£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP Ã‚Â£1.50 008704050406 SP","1"
"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob  POBOX 139  LA3 2WU. Only Ã‚Â£1.50/week. SavaMob - offers mobile!","1"
"You are being contacted by our Dating Service by someone you know! To find out who it is  call from your mobile or landline 09064017305 PoBox75LDNS7","1"
"TBS/PERSOLVO. been chasing us since Sept forÃ‚Â£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.","1"
"Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821","1"
"87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077","1"
"Orange brings you ringtones from all time Chart Heroes  with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.","1"
"PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04","1"
"We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now","1"
"GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@Ã‚Â£1.50rcvd","1"
"U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599","1"
"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd  PO Box 1327 Croydon CR9 5WB 0870 is a national rate call","1"
"URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm","1"
"SPJanuary Male Sale! Hot Gay chat now cheaper  call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)","1"
"FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end","1"
"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day  B-Blue Day  C-Red Day. (Send A  B or C)","1"
"Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's","1"
"URGENT!! Your 4* Costa Del Sol Holiday or Ã‚Â£5000 await collection. Call 09050090044 Now toClaim. SAE  TC s  POBox334  Stockport  SK38xh  CostÃ‚Â£1.50/pm  Max10mins","1"
"Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery","1"
"Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030","1"
"Dear Voucher Holder  To claim this weeks offer  at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.","1"
"Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX","1"
"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or Ã‚Â£10 000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+","1"
"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony  Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","1"
"FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+","1"
"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk  the original n best. Tones 3GBP network operator rates apply","1"
"cmon babe  make me horny  *turn* me on! Txt me your fantasy now babe -) Im hot  sticky and need you now. All replies cost Ã‚Â£1.50. 2 cancel send STOP","1"
"IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!","1"
"Missed call alert. These numbers called but left no message. 07008009200","1"
"FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP","1"
"U can WIN Ã‚Â£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame  1Winaweek  age16. 150ppermessSubscription","1"
"Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!","1"
"Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones","1"
"accordingly. I repeat  just text the word ok on your mobile phone and send","1"
"Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just Ã‚Â£5 by replying GET BBDELUXE and take the challenge","1"
"important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!","1"
"Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468","1"
"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why   log onto http://www.urawinner.com there is a fantastic surprise awaiting you !","1"
"WINNER!! As a valued network customer you have been selected to receivea Ã‚Â£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.","1"
"Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA","1"
"HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com","1"
"Please CALL 08712402578 immediately as there is an urgent message waiting for you","1"
"thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???","1"
"WELL DONE! Your 4* Costa Del Sol Holiday or Ã‚Â£5000 await collection. Call 09050090044 Now toClaim. SAE  TCs  POBox334  Stockport  SK38xh  CostÃ‚Â£1.50/pm  Max10mins","1"
"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU","1"
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates  play java games  Dload polyH music  noline rentl. bx420. ip4. 5we. 150pm","1"
"U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597","1"
"important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!","1"
"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84  M26 3UZ 150p","1"
"Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM","1"
"Ur balance is now Ã‚Â£600. Next question: Complete the landmark  Big  A. Bob  B. Barry or C. Ben ?. Text A  B or C to 83738. Good luck!","1"
"Ur TONEXS subscription has been renewed and you have been charged Ã‚Â£4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*","1"
"If you don't  your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy","1"
"Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705","1"
"RECPT 1/3. You have ordered a Ringtone. Your order is being processed...","1"
"As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP","1"
"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ADP","1"
"Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324","1"
"Urgent UR awarded a complimentary trip to EuroDisinc Trav  Aco&Entry41 Or Ã‚Â£1000. To claim txt DIS to 87121 18+6*Ã‚Â£1.50(moreFrmMob. ShrAcomOrSglSuplt)10  LS1 3AJ","1"
"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send go stop to 89123","1"
"3. You have received your mobile content. Enjoy","1"
"Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min","1"
"Latest Nokia Mobile or iPOD MP3 Player +Ã‚Â£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.Ã‚Â£1 50/Mtmsgrcvd18+","1"
"SMS SERVICES. for your inclusive text credits  pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP  no extra charge. help 08702840625.COMUK. 220-CM2 9AE","1"
"Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a","1"
"Money i have won wining number 946 wot do i do next","1"
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates  play java games  Dload polyH music  noline rentl. bx420. ip4. 5we. 150pm","1"
"I want some cock! My hubby's away  I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end  txt rec Ã‚Â£1.50ea. OTBox 731 LA1 7WS. )","1"
"Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070","1"
"FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv","1"
"Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd","1"
"URGENT! This is the 2nd attempt to contact U!U have WON Ã‚Â£1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxÃ‚Â£7. 50","1"
"Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066","1"
"Had your contract mobile 11 Mnths? Latest Motorola  Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback  no to remove from records","1"
"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10 000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+","1"
"For ur chance to win a Ã‚Â£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022  1x150p/wk","1"
"U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm","1"
"Mila  age23  blonde  new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. Ã‚Â£1.50 increments. Help08718728876","1"
"Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX Ã‚Â£1.50","1"
"FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop","1"
"Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B","1"
"Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed Ã‚Â£1000 cash or Ã‚Â£5000 prize!","1"
"Todays Voda numbers ending with 7634 are selected to receive a Ã‚Â£350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.","1"
"You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3","1"
"We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705","1"
"A Ã‚Â£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a Ã‚Â£400 reward. Just call 09066380611","1"
"PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04","1"
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so  please call 07099833605 to re-schedule. Ref:9280114","1"
"Hi babe its Chloe  how r u? I was smashed on saturday night  it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text","1"
"URGENT! Your Mobile No 07808726822 was awarded a Ã‚Â£2 000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU","1"
"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon  so keep an eye on ur mobile or visit www.win-82050.co.uk","1"
"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST  then save & activ8. Press 0 key for Arcade. Termsapply","1"
"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER  Get extra free mins/texts. Text YES for a call","1"
"Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase","1"
"Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.","1"
"Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n","1"
"Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..","1"
"URGENT! Your Mobile number has been awarded with a Ã‚Â£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm","1"
"Thanks 4 your continued support Your question this week will enter u in2 our draw 4 Ã‚Â£100 cash. Name the NEW US President? txt ans to 80082","1"
"Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412","1"
"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or Ã‚Â£10 000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+","1"
"URGENT This is our 2nd attempt to contact U. Your Ã‚Â£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893","1"
"Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com","1"
"PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05","1"
"Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo","1"
"u r a winner U ave been specially selected 2 receive Ã‚Â£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )","1"
"New Mobiles from 2004  MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY Ã‚Â£1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.","1"
"PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0","1"
"YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a Ã‚Â£150 prize. To collect is easy. Just call 09061743386","1"
"**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270","1"
"Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!","1"
"lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468","1"
"No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info","1"
"Todays Vodafone numbers ending with 4882 are selected to a receive a Ã‚Â£350 award. If your number matches call 09064019014 to receive your Ã‚Â£350 award.","1"
"Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow","1"
"ou are guaranteed the latest Nokia Phone  a 40GB iPod MP3 player or a Ã‚Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18","1"
"* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw","1"
"Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers","1"
"Goal! Arsenal 4 (Henry  7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.","1"
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy  call 08712101358 NOW! Only 10p per min. BT-national-rate","1"
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p)  see packs or lucozade.co.uk/wrc & itcould be u!","1"
"Hi  the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service","1"
"Great News! Call FREEFONE 08006344447 to claim your guaranteed Ã‚Â£1000 CASH or Ã‚Â£2000 gift. Speak to a live operator NOW!","1"
"Hi this is Amy  we will be sending you a free phone number in a couple of days  which will give you an access to all the adult parties...","1"
"Welcome to Select  an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.","1"
"Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp","1"
"URGENT! We are trying to contact U. Todays draw shows that you have won a Ã‚Â£2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only","1"
"You can donate Ã‚Â£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. Ã‚Â£2.50 will be added to your next bill","1"
"goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468","1"
"Phony Ã‚Â£350 award - Todays Voda numbers ending XXXX are selected to receive a Ã‚Â£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app","1"
"CDs 4u: Congratulations ur awarded Ã‚Â£500 of CD gift vouchers or Ã‚Â£125 gift guaranteed & Freeentry 2 Ã‚Â£100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16","1"
"You have WON a guaranteed Ã‚Â£1000 cash or a Ã‚Â£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p","1"
"Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs","1"
"Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL","1"
"PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04","1"
"I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)","1"
"You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt","1"
"Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468","1"
"Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.","1"
"Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56","1"
"Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674","1"
"83039 62735=Ã‚Â£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541","1"
"5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.","1"
"WIN a Ã‚Â£200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 Ã‚Â£1.50perweeksub.","1"
"This is the 2nd attempt to contract U  you have won this weeks top prize of either Ã‚Â£1000 cash or Ã‚Â£200 prize. Just call 09066361921","1"
"Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.","1"
"TheMob>Hit the link to get a premium Pink Panther game  the new no. 1 from Sugababes  a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!","1"
"This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com","1"
"You have 1 new message. Please call 08715205273","1"
"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906","1"
"Get 3 Lions England tone  reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk  the original n best. Tones 3GBP network operator rates apply.","1"
"PRIVATE! Your 2003 Account Statement for 078","1"
"YOU VE WON! Your 4* Costa Del Sol Holiday or Ã‚Â£5000 await collection. Call 09050090044 Now toClaim. SAE  TC s  POBox334  Stockport  SK38xh  CostÃ‚Â£1.50/pm  Max10mins","1"
"FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone","1"
"Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth Ã‚Â£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk","1"
"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates  play java games  Dload polypH music  noline rentl. bx420. ip4. 5we. 150p","1"
"SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!","1"
"ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+","1"
"Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP","1"
"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone  txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic","1"
"Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk","1"
"YOU VE WON! Your 4* Costa Del Sol Holiday or Ã‚Â£5000 await collection. Call 09050090044 Now toClaim. SAE  TC s  POBox334  Stockport  SK38xh  CostÃ‚Â£1.50/pm  Max10mins","1"
"Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt","1"
"Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468","1"
"PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04","1"
"YOU ARE CHOSEN TO RECEIVE A Ã‚Â£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.","1"
"Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch","1"
"Urgent! Please call 09061213237 from a landline. Ã‚Â£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+","1"
"If you don't  your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy","1"
"URGENT! Your Mobile number has been awarded with a Ã‚Â£2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm","1"
"URGENT! You have won a 1 week FREE membership in our Ã‚Â£100 000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18","1"
"Urgent! Please call 09061213237 from landline. Ã‚Â£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+","1"
"XMAS iscoming & ur awarded either Ã‚Â£500 CD gift vouchers & free entry 2 r Ã‚Â£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription","1"
"Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX Ã‚Â£1.50","1"
"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows  subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128 custcare 08712405020","1"
"Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate)","1"
"Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.","1"
"A Ã‚Â£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a Ã‚Â£400 reward. Just call 09066380611","1"
"IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!","1"
"dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?","1"
"The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270","1"
"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800  PSP or Ã‚Â£250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022","1"
"You have 1 new message. Call 0207-083-6089","1"
"Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.","1"
"You have won a guaranteed 32000 award or maybe even Ã‚Â£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???","1"
"Latest News! Police station toilet stolen  cops have nothing to go on!","1"
"For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk","1"
"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906","1"
"Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv","1"
"http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueÃ‚Â¡C C RingtoneÃ‚Â¡","1"
"Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth Ã‚Â£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk","1"
"URGENT! Last weekend's draw shows that you have won Ã‚Â£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM  SW7 3SS. 150ppm","1"
"URGENT We are trying to contact you Last weekends draw shows u have won a Ã‚Â£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm","1"
"2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out","1"
"Marvel Mobile Play the official Ultimate Spider-man game (Ã‚Â£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper","1"
